created_at,text,user,Clean Tweets,Location,Subjectivity,Polarity,Analysis
2020-05-26,"RT @GeorgeInstIN: Major takeaway from @SPAGAsia webinar on ""Sustaining Public Health Systems through Effective Communications"":
 
All #COVI…","{'id': 1425158124, 'id_str': '1425158124', 'name': 'isnkidneycare', 'screen_name': 'ISNkidneycare', 'location': 'Worldwide', 'url': 'http://www.theisn.org', 'description': 'Official Twitter handle of the International Society of Nephrology • ISN #COVID19 and Nephrology website: http://theisn.org/covid-19', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 8963, 'friends_count': 1037, 'listed_count': 112, 'favourites_count': 5577, 'statuses_count': 6615, 'created_at': 'Mon May 13 10:24:20 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3653682055/5ad5049031ae51dc4fb74ff2e47d126c_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3653682055/5ad5049031ae51dc4fb74ff2e47d126c_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1425158124/1589742811', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Major takeaway from webinar on Sustaining Public Health Systems through Effective Communications All COVI ,Worldwide,0.46,0.22,Positive
2020-05-26,Value Everyone Do Not Discriminate! Happy Memorial Day To All! Aren't we all veterans in this Covid-19 time period.… https://t.co/kulyW8exxC,"{'id': 4853101130, 'id_str': '4853101130', 'name': 'Elena Flores', 'screen_name': 'mrselenaf87', 'location': 'Bay Area - California. USA', 'url': 'https://elenafloresinc.website/home/', 'description': 'Right or Wrong Here Goes Nothing!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 122, 'friends_count': 311, 'listed_count': 0, 'favourites_count': 69, 'statuses_count': 3439, 'created_at': 'Wed Feb 03 08:01:39 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/967521289207296000/xaoijaIb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/967521289207296000/xaoijaIb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4853101130/1485710322', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Value Everyone Do Not Discriminate Happy Memorial Day To All Aren t we all veterans in this Covid time period ,Bay Area - California. USA,1.0,0.8,Positive
2020-05-26,RT @JustinLessler: The best scientists working in #publichealth both act on the best information they have at the time and update there vie…,"{'id': 52320659, 'id_str': '52320659', 'name': 'Chris TEST/TRACE/ISOLATE', 'screen_name': 'scorp99cam', 'location': ""A Whale's Vagina"", 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 20, 'friends_count': 130, 'listed_count': 0, 'favourites_count': 1624, 'statuses_count': 3834, 'created_at': 'Tue Jun 30 06:01:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1240820621308653568/FBB9g7Kp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1240820621308653568/FBB9g7Kp_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", The best scientists working in publichealth both act on the best information they have at the time and update there vie ,A Whale's Vagina,0.3,1.0,Positive
2020-05-26,RT @carolecadwalla: Oh dear. Forget the dubious excursion on his wife’s birthday. Has Dom actually falsified the record of his own intellec…,"{'id': 1152971778140135424, 'id_str': '1152971778140135424', 'name': 'David Freeman', 'screen_name': 'ActualDavidF', 'location': 'South East, England', 'url': None, 'description': 'Teacher, reader, ageing punk, bon viveur', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 17, 'friends_count': 30, 'listed_count': 0, 'favourites_count': 4883, 'statuses_count': 3695, 'created_at': 'Sun Jul 21 16:01:07 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1152972161344245760/IXk9aByP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1152972161344245760/IXk9aByP_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1152971778140135424/1563726416', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Oh dear Forget the dubious excursion on his wife s birthday Has Dom actually falsified the record of his own intellec ,"South East, England",0.55,0.3,Positive
2020-05-26,RT @079Kal: The car being locked wasn’t a issue lol,"{'id': 2394148877, 'id_str': '2394148877', 'name': 'Rea🤍', 'screen_name': '_reasimone', 'location': 'Charlotte, NC', 'url': 'https://www.youtube.com/channel/UCv4TB7p3bkhEcPhSU5wcNuQ', 'description': 'IG: _reasimone', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 622, 'friends_count': 478, 'listed_count': 2, 'favourites_count': 924, 'statuses_count': 71086, 'created_at': 'Sat Mar 08 15:25:56 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1245890686462889990/IGgXOowE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1245890686462889990/IGgXOowE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2394148877/1584023652', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Kal The car being locked wasn t a issue lol,"Charlotte, NC",0.7,0.8,Positive
2020-05-26,"RT @BBCTomFeilden: Up next on Today:  @AndelLestcourt, @MartinLandray, ""super donor"" Alessandro Giardini and @PeterHorby on the potential o…","{'id': 8170292, 'id_str': '8170292', 'name': 'BBC Radio 4 Today', 'screen_name': 'BBCr4today', 'location': 'London, UK', 'url': 'http://www.bbc.co.uk/today', 'description': '@BBCRadio4 flagship news programme, on air 6-9am weekdays and 7-9am on Saturday. Talk about the programme #R4Today', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 661868, 'friends_count': 13523, 'listed_count': 6528, 'favourites_count': 1226, 'statuses_count': 58807, 'created_at': 'Mon Aug 13 23:23:33 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F5F5', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '222273', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'CCCC99', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458913607133061121/76RyVUuu_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458913607133061121/76RyVUuu_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/8170292/1557753324', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Up next on Today super donor Alessandro Giardini and on the potential o ,"London, UK",0.56,0.11,Positive
2020-05-26,RT @sahelhaque: If coronavirus didn’t exist I genuinely believe Summer 2020 would’ve been the best yet idc,"{'id': 1018753052348702720, 'id_str': '1018753052348702720', 'name': 'kenya natalia', 'screen_name': 'kenyanatalia_', 'location': 'Fairbanks, AK', 'url': 'https://vsco.co/kenyanatalia', 'description': 'rest easy jordan & joseph 👼🏻❤️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 239, 'friends_count': 179, 'listed_count': 0, 'favourites_count': 4359, 'statuses_count': 611, 'created_at': 'Mon Jul 16 07:03:49 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1261181955187466244/IzPiOBdc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1261181955187466244/IzPiOBdc_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1018753052348702720/1589524238', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", If coronavirus didn t exist I genuinely believe Summer would ve been the best yet idc,"Fairbanks, AK",0.4,0.7,Positive
2020-05-26,"RT @GretaThunberg: ""Alberta minister says it’s a ‘great time’ to build a pipeline because COVID-19 restrictions limit protests against them…","{'id': 171689825, 'id_str': '171689825', 'name': 'Ryan Arash Marsh', 'screen_name': 'ryan_arash', 'location': 'Fairbanks, AK', 'url': None, 'description': 'Arctic Program Coordinator for the Northern Center in Fairbanks, Alaska. RPCV Madagascar. Tweets are my own.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 785, 'friends_count': 1618, 'listed_count': 33, 'favourites_count': 3146, 'statuses_count': 2569, 'created_at': 'Tue Jul 27 23:10:38 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1121839004956016640/N3TJtFa1_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1121839004956016640/N3TJtFa1_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/171689825/1554246221', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Alberta minister says it s a great time to build a pipeline because COVID restrictions limit protests against them ,"Fairbanks, AK",0.75,0.8,Positive
2020-05-26,RT @jeffpickering: “Society faces a risk even more toxic and deadly than #COVID19: that the conduct of science becomes indistinguishable fr…,"{'id': 1040591335005278209, 'id_str': '1040591335005278209', 'name': 'Kate', 'screen_name': 'Kate97417476', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 363, 'friends_count': 194, 'listed_count': 0, 'favourites_count': 87558, 'statuses_count': 77308, 'created_at': 'Fri Sep 14 13:21:22 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Society faces a risk even more toxic and deadly than COVID that the conduct of science becomes indistinguishable fr ,,0.45,0.15,Positive
2020-05-26,RT @SwissMFA: Switzerland and the UK launch Call to Action: Remittances from migrants must still be possible - in spite of COVID-19! Becaus…,"{'id': 2257844964, 'id_str': '2257844964', 'name': 'Eric Marclay', 'screen_name': 'EricMarclay', 'location': 'Africa', 'url': 'http://www.eda.admin.ch', 'description': 'Humanitarian Affairs🇨🇭MFA/SDC', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1460, 'friends_count': 94, 'listed_count': 47, 'favourites_count': 1882, 'statuses_count': 2140, 'created_at': 'Sun Dec 22 15:31:06 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1015203515768168448/Maet7sHM_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1015203515768168448/Maet7sHM_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2257844964/1588306848', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Switzerland and the UK launch Call to Action Remittances from migrants must still be possible in spite of COVID Becaus ,Africa,0.55,0.05,Positive
2020-05-26,"Dominic Cummings said he does not regret his actions and declined to apologise
Follow LIVE updates here 👇👇
https://t.co/uTMN6CcOaC","{'id': 1190240759045410816, 'id_str': '1190240759045410816', 'name': 'Eva Silver', 'screen_name': 'EvaSilver15', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5, 'friends_count': 13, 'listed_count': 0, 'favourites_count': 27, 'statuses_count': 7573, 'created_at': 'Fri Nov 01 12:14:52 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1190241979927613440/3bPLVNUl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1190241979927613440/3bPLVNUl_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Dominic Cummings said he does not regret his actions and declined to apologise Follow LIVE updates here ,,0.5,0.14,Positive
2020-05-26,RT @shes_rADIAnt: All that risk for a GREAT CLIPS CUT?!,"{'id': 2896860685, 'id_str': '2896860685', 'name': 'Ayisha', 'screen_name': 'Ayisha_Afrik', 'location': 'snap:ayishaafrik ✨', 'url': None, 'description': 'has never been to oovoo javer', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 403, 'friends_count': 339, 'listed_count': 2, 'favourites_count': 142218, 'statuses_count': 15847, 'created_at': 'Tue Nov 11 18:19:11 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1191621147164651520/_Zaw3VgB_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1191621147164651520/_Zaw3VgB_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2896860685/1555465855', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",_rADIAnt All that risk for a GREAT CLIPS CUT ,snap:ayishaafrik ✨,0.75,0.8,Positive
2020-05-26,RT @079Kal: The car being locked wasn’t a issue lol,"{'id': 1161849303591079937, 'id_str': '1161849303591079937', 'name': 'yaya 🕊', 'screen_name': 'eillyot', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 704, 'friends_count': 594, 'listed_count': 0, 'favourites_count': 2154, 'statuses_count': 2806, 'created_at': 'Thu Aug 15 03:57:14 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1254022073577398273/Nj5Q3VpR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1254022073577398273/Nj5Q3VpR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1161849303591079937/1589345571', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Kal The car being locked wasn t a issue lol,,0.7,0.8,Positive
2020-05-26,WORLD ENTERTAINMENT GIST: Covid-19 lates Updates: Full Text Of President Buh... https://t.co/488sELgIHu,"{'id': 1253641816483692544, 'id_str': '1253641816483692544', 'name': 'odion', 'screen_name': 'odion55127122', 'location': None, 'url': None, 'description': 'a blogger, web desiger', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 491, 'created_at': 'Fri Apr 24 11:08:08 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1253946127604383744/GFHUY7nQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1253946127604383744/GFHUY7nQ_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",WORLD ENTERTAINMENT GIST Covid lates Updates Full Text Of President Buh ,,0.55,0.35,Positive
2020-05-26,"#IndiaFightsCorona:

Let us remind ourselves again about the simple and effective healthy habits that will help us… https://t.co/078AcMXi0o","{'id': 358203076, 'id_str': '358203076', 'name': 'Bharat Vijayvargiya', 'screen_name': 'OfficeofBharatV', 'location': 'Dewas', 'url': 'http://bharatvijaywargiya.blogspot.in', 'description': 'Mid Leftist by Ideology | Political and Social Analyst | RTs do not imply endorsement', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 611, 'friends_count': 593, 'listed_count': 6, 'favourites_count': 2446, 'statuses_count': 9019, 'created_at': 'Fri Aug 19 15:04:53 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/956219706129526784/Nx1kpJcv_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/956219706129526784/Nx1kpJcv_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/358203076/1509895272', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",IndiaFightsCorona Let us remind ourselves again about the simple and effective healthy habits that will help us ,Dewas,0.55,0.37,Positive
2020-05-26,"RT @UROCKlive1: Good grief! The Chinese have done 9 million coronavirus  tests in the last week in Wuhan where only 11 million people live,…","{'id': 1198707938740723712, 'id_str': '1198707938740723712', 'name': 'America Is Not Russia 👍🏽🇺🇲🚫🇷🇺👎🏽', 'screen_name': 'Fight_4_USA_Now', 'location': 'California, USA', 'url': 'http://www.ThisIsAmericaMF.com', 'description': ""Russia and corrupted RepubliCAN'TS are destroying America from the inside! The GOP has NO PRINCIPLES #GoJoe! #RESIST! #GlovesOff! *Lawyer by Trade*"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1187, 'friends_count': 3686, 'listed_count': 2, 'favourites_count': 16820, 'statuses_count': 19644, 'created_at': 'Sun Nov 24 21:00:26 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1198708984863084544/Dg0W6jKQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1198708984863084544/Dg0W6jKQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1198707938740723712/1585420686', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Good grief The Chinese have done million coronavirus tests in the last week in Wuhan where only million people live ,"California, USA",0.39,0.01,Positive
2020-05-26,"RT @teamsrkpune: Happy Birthday to One of the Best Spiners of The Game @SunilPNarine74 
.
.
#HappyBirthdaySunilNarine #SunilNarine #Cricket…","{'id': 1207263900464373761, 'id_str': '1207263900464373761', 'name': 'jai Manchanda', 'screen_name': 'jai08607506', 'location': 'amritsar , punjab ', 'url': None, 'description': 'fan of srk member of teamsrk punjab   Follow my link https://twitter.com/jai08607506?s=09', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 141, 'friends_count': 278, 'listed_count': 1, 'favourites_count': 829, 'statuses_count': 1369, 'created_at': 'Wed Dec 18 11:41:19 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1207267405568724992/iSuW3xL3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1207267405568724992/iSuW3xL3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1207263900464373761/1576669962', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Happy Birthday to One of the Best Spiners of The Game HappyBirthdaySunilNarine SunilNarine Cricket ,"amritsar , punjab ",0.57,0.47,Positive
2020-05-26,"RT @CNN: LATAM Airlines Group, the largest air carrier in Latin America, has filed for bankruptcy -- in large part due to the Covid-19 pand…","{'id': 550829262, 'id_str': '550829262', 'name': '김정관', 'screen_name': 'kjgheroman', 'location': '대한민국 서울', 'url': 'http://kjgheroman.blog.me/', 'description': 'http://www.mbts.edu/ks 🇺🇸, a.k.a 🙏', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 907, 'friends_count': 36, 'listed_count': 20, 'favourites_count': 132975, 'statuses_count': 188710, 'created_at': 'Wed Apr 11 06:15:42 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1262693026205282304/-VZPOvUA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1262693026205282304/-VZPOvUA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/550829262/1562122798', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", LATAM Airlines Group the largest air carrier in Latin America has filed for bankruptcy in large part due to the Covid pand ,대한민국 서울,0.4,0.04,Positive
