created_at,text,user,Clean Tweets,Location,Subjectivity,Polarity,Analysis
2020-05-26,RT @ChrisEgginton: Authorities suspect Queensland woman carried 'dormant' coronavirus for 10 weeks before falling ill https://t.co/DOhxda77…,"{'id': 401151793, 'id_str': '401151793', 'name': '💧 🌳 Fran Ross', 'screen_name': 'FranFlaneuse', 'location': 'Brisbane, Queensland. ', 'url': None, 'description': 'Socialist. Freelance writer. Francophile.\nLiving on Turrbal land.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 360, 'friends_count': 484, 'listed_count': 11, 'favourites_count': 9342, 'statuses_count': 21667, 'created_at': 'Sun Oct 30 04:06:30 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/832552668514091009/Xjjo2wOA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/832552668514091009/Xjjo2wOA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/401151793/1423456184', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Authorities suspect Queensland woman carried dormant coronavirus for weeks before falling ill ,"Brisbane, Queensland. ",1.0,-0.5,Negative
2020-05-26,RT @guardian: Dutch PM Mark Rutte did not visit dying mother due to Covid-19 restrictions https://t.co/2THzjxxal8,"{'id': 526362585, 'id_str': '526362585', 'name': 'me', 'screen_name': 'wafu23RN', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 357, 'friends_count': 569, 'listed_count': 0, 'favourites_count': 9944, 'statuses_count': 19680, 'created_at': 'Fri Mar 16 12:50:17 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1157183927892828161/Xaq4GUpS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1157183927892828161/Xaq4GUpS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/526362585/1545232346', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Dutch PM Mark Rutte did not visit dying mother due to Covid restrictions ,,0.38,-0.12,Negative
2020-05-26,"RT @chrisg0000: Disgusting.

Elderly people who are self isolating.  They've already lost a brother to coronavirus now a random skynews jou…","{'id': 2677049945, 'id_str': '2677049945', 'name': 'Russ Carter', 'screen_name': 'russcarter37681', 'location': 'East Midlands, England', 'url': None, 'description': 'Still working, definitely hangs to the right', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 108, 'friends_count': 172, 'listed_count': 0, 'favourites_count': 8311, 'statuses_count': 819, 'created_at': 'Sat Jul 05 22:07:00 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263021024729333760/SsiMvatH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263021024729333760/SsiMvatH_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Disgusting Elderly people who are self isolating They ve already lost a brother to coronavirus now a random skynews jou ,"East Midlands, England",0.75,-0.75,Negative
2020-05-26,"RT @Kingfreespeech: The media is pushing the bull shit, sky is falling narrative, cause Democrats will enact communism by state run dictato…","{'id': 705433358520737792, 'id_str': '705433358520737792', 'name': 'CJC', 'screen_name': 'TRUMPGETGO', 'location': None, 'url': None, 'description': 'JESUS,LORD&SAVIOR*MAGNIFICENT HUSBAND&FAMILY❤️POTUS TRUMP GETGO🇺🇸TRUMP2020💯% ✝️ NATIONALIST🍬COOK,Q💕NRA ⚖️FREEDOM🙏🏻JERUSALEM*GITMO: PP,ELCA,DS,RINOS,MSM‼️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2853, 'friends_count': 5001, 'listed_count': 1, 'favourites_count': 5232, 'statuses_count': 54468, 'created_at': 'Thu Mar 03 16:43:13 +0000 2016', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1177326460446674945/H6TvttmY_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1177326460446674945/H6TvttmY_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/705433358520737792/1569531483', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", The media is pushing the bull shit sky is falling narrative cause Democrats will enact communism by state run dictato ,,0.8,-0.2,Negative
2020-05-26,The drugs itolizumab &amp; peptide have been used to save  80% of COVID-19 patients who end up in critical or serious c… https://t.co/HOTwwoMuBW,"{'id': 1957814166, 'id_str': '1957814166', 'name': 'Duane Paul Murphy🍀☘️', 'screen_name': 'DuanePaulMurphy', 'location': 'Southern California, U.S.A. 🌎', 'url': 'http://vote.org', 'description': '@demsocialists member 🤝✊🚩🌹l Former Campaign Field Organizer for @BernieSanders🗳🇺🇸l Openly Queer (he/him/his) 🏳️\u200d🌈🌈l Personal opinions are my very own🗣', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1070, 'friends_count': 977, 'listed_count': 9, 'favourites_count': 234154, 'statuses_count': 34332, 'created_at': 'Sun Oct 13 02:36:05 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1262269881044484096/pMPL_WZs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1262269881044484096/pMPL_WZs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1957814166/1586994036', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",The drugs itolizumab amp peptide have been used to save of COVID patients who end up in critical or serious c ,"Southern California, U.S.A. 🌎",0.73,-0.17,Negative
2020-05-26,"RT @stclairashley: So let me get this straight...

I was suspended for tweeting that there are only two genders

But psychotic feminist act…","{'id': 1039039643293863936, 'id_str': '1039039643293863936', 'name': '🇦🇺 Christopher Bawden 🇬🇧 (@bawdz)', 'screen_name': 'bawdzisnaughty', 'location': 'Socialist republic of Victoria', 'url': None, 'description': '#IFB all 🇦🇺 patriots and #MAGA 🇺🇲 #BORIS 🇬🇧 Political. Crime addict. Anti PC. Anti Islam. 2 genders. #ClimateChange = hoax. Hated by Meghan Markle lovers', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1007, 'friends_count': 1729, 'listed_count': 0, 'favourites_count': 4599, 'statuses_count': 12228, 'created_at': 'Mon Sep 10 06:35:30 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1220309266843652097/m3LTAhN0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1220309266843652097/m3LTAhN0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1039039643293863936/1581409901', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", So let me get this straight I was suspended for tweeting that there are only two genders But psychotic feminist act ,Socialist republic of Victoria,0.8,-0.1,Negative
2020-05-26,RT @WitsUniversity: 📢 ANNOUNCEMENT: Final year students and other identified groups of students are expected to return to campus from 8 Jun…,"{'id': 27884506, 'id_str': '27884506', 'name': 'Ashraf Garda', 'screen_name': 'AshrafGarda', 'location': 'South Africa', 'url': None, 'description': 'Chief Driver of Champion South Africa , Host of Ashraf Garda Show podcast  & YouTube / Professional speaker & conference moderator / Media Trainer / Dealmaker', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 70422, 'friends_count': 7282, 'listed_count': 436, 'favourites_count': 7215, 'statuses_count': 122585, 'created_at': 'Tue Mar 31 14:49:19 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0000FF', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E0FF92', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1259490053790801920/ki-y-xkb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1259490053790801920/ki-y-xkb_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/27884506/1460448069', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", ANNOUNCEMENT Final year students and other identified groups of students are expected to return to campus from Jun ,South Africa,0.59,-0.07,Negative
2020-05-26,"RT @SimounIsMe: OVERHEARD:
These two guys have a common denominator. Can you have an idea of what it is??
The initials are S and P.
Sipsip…","{'id': 3451207213, 'id_str': '3451207213', 'name': 'KB-AMAYA Jepoy', 'screen_name': 'JepoyJames1', 'location': 'Makati City, National Capital Region', 'url': None, 'description': 'Zero Percent Lucky,,, Hundred Percent Blessed!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 630, 'friends_count': 1571, 'listed_count': 1, 'favourites_count': 1335, 'statuses_count': 20177, 'created_at': 'Fri Sep 04 19:14:07 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1162054023974801408/Bz3rv3PW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1162054023974801408/Bz3rv3PW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3451207213/1501993419', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", OVERHEARD These two guys have a common denominator Can you have an idea of what it is The initials are S and P Sipsip ,"Makati City, National Capital Region",0.5,-0.3,Negative
2020-05-26,Counting down to face to face karate and no cats on Zoom during Neko Ashi Dachi,"{'id': 236770537, 'id_str': '236770537', 'name': 'Marion Rae', 'screen_name': 'Mazzaphrenia', 'location': 'Canberra, Australia', 'url': None, 'description': 'Kiwi in Oz. Canberra Bureau Chief @EnergyDailyAU @BankingDailyAU ex-Reuters, Bloomberg, MoD. Climate, energy, security, neurodiversity & karate are my things.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1489, 'friends_count': 2132, 'listed_count': 149, 'favourites_count': 17007, 'statuses_count': 28590, 'created_at': 'Tue Jan 11 10:04:23 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '9266CC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '0B2904', 'profile_text_color': 'F0E4F0', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2609375936/4klc3fyge98j1np21qhr_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2609375936/4klc3fyge98j1np21qhr_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/236770537/1583280118', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Counting down to face to face karate and no cats on Zoom during Neko Ashi Dachi,"Canberra, Australia",0.29,-0.16,Negative
2020-05-26,"RahulG makes a statement that Govt has failed in its efforts to fight Corona Virus.
With this statement, what was b… https://t.co/GDSmRDSGTQ","{'id': 252413942, 'id_str': '252413942', 'name': 'Col Ajit Singh Bhinder', 'screen_name': 'ajitbhinder', 'location': 'Gurgaon , HP & Haryana, India', 'url': None, 'description': 'Ex Army, Administrator, Entrepreneur,carbon  projects, University Admin, One God. India First.Ardent Admirer of PM Modi. Honoured by his magnanimous follow.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 15684, 'friends_count': 1045, 'listed_count': 62, 'favourites_count': 2979, 'statuses_count': 9117, 'created_at': 'Tue Feb 15 04:11:16 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1160531154119712768/O3qOvvgz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1160531154119712768/O3qOvvgz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/252413942/1523547105', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",RahulG makes a statement that Govt has failed in its efforts to fight Corona Virus With this statement what was b ,"Gurgaon , HP & Haryana, India",0.3,-0.5,Negative
2020-05-26,I mean there's never been a cure for the common cold [coronavirus],"{'id': 3313015299, 'id_str': '3313015299', 'name': 'Jen0714', 'screen_name': 'tumblindice1979', 'location': 'Georgia, USA', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 578, 'friends_count': 1420, 'listed_count': 13, 'favourites_count': 11340, 'statuses_count': 10641, 'created_at': 'Mon Jun 08 11:24:11 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1129212543170424839/sD3LSueT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1129212543170424839/sD3LSueT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3313015299/1486249564', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",I mean there s never been a cure for the common cold coronavirus ,"Georgia, USA",0.73,-0.4,Negative
2020-05-26,"We Were Not Given A Single Drug, They Only Gave Us Food Everyday - Discharged COVID-19 Patients In Niger State Clai… https://t.co/j3L1l6TsSP","{'id': 1976338694, 'id_str': '1976338694', 'name': 'Mc Ebisco | Mcebiscoo.com', 'screen_name': 'mcebisco', 'location': 'Nigeria', 'url': 'http://www.mcebiscoo.com', 'description': 'http://Mcebiscoo.com Is Your First And Best Source For All The Latest News Happening Around The World.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 31276, 'friends_count': 26861, 'listed_count': 18, 'favourites_count': 29664, 'statuses_count': 40295, 'created_at': 'Sun Oct 20 20:34:06 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1168259951774580736/VoU70M4F_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1168259951774580736/VoU70M4F_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1976338694/1528781894', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",We Were Not Given A Single Drug They Only Gave Us Food Everyday Discharged COVID Patients In Niger State Clai ,Nigeria,0.6,-0.09,Negative
2020-05-26,"RT @piersmorgan: Was it also entirely right for him to return to work the same day his wife fell sick with COVID, drive 250 miles to anothe…","{'id': 1111680332779216896, 'id_str': '1111680332779216896', 'name': 'RemainJackson #FBPE', 'screen_name': 'JacksonRemain', 'location': 'West Midlands, England', 'url': None, 'description': 'West Midlands/Greater Manchester.  Brazen remainer, will flash a bit of ankle for likes.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 433, 'friends_count': 523, 'listed_count': 3, 'favourites_count': 9106, 'statuses_count': 5801, 'created_at': 'Fri Mar 29 17:23:40 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1121351411365707776/bethVDlh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1121351411365707776/bethVDlh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1111680332779216896/1556185986', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Was it also entirely right for him to return to work the same day his wife fell sick with COVID drive miles to anothe ,"West Midlands, England",0.51,-0.14,Negative
2020-05-26,"RT @theedgemalaysia: Highlight: MTUC: Improve foreign workers’ housing, Covid-19 testing insufficient - https://t.co/UUengEvTdK https://t.c…","{'id': 6107302, 'id_str': '6107302', 'name': 'syawal™ シ', 'screen_name': 'syawal', 'location': None, 'url': 'https://syawalisme.blogspot.com', 'description': '“Everything should be made as simple as possible, but no simpler.” - Albert Einstein.  \nRT or Like ≠ endorsement.', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 2751, 'friends_count': 4997, 'listed_count': 403, 'favourites_count': 1493, 'statuses_count': 208316, 'created_at': 'Thu May 17 13:31:09 +0000 2007', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_link_color': '038543', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/565014224716304384/K-ZhJmCx_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/565014224716304384/K-ZhJmCx_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Highlight MTUC Improve foreign workers housing Covid testing insufficient ,,0.12,-0.12,Negative
2020-05-26,RT @TheAikam: This is my mom’s reality. She does in-center treatment now but I’ve signed up for the 4-5 week training course so we can do i…,"{'id': 1040305570987864065, 'id_str': '1040305570987864065', 'name': 'voidす', 'screen_name': 'Voiddrr', 'location': 'fridge', 'url': None, 'description': '(F/A) competitive lead for @selexofficial  @guppycord\nhaving 2 week break from @fortnitegame, playing @playvalorant', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 184, 'friends_count': 1098, 'listed_count': 0, 'favourites_count': 2812, 'statuses_count': 869, 'created_at': 'Thu Sep 13 18:25:50 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1262335579024494593/H3WL0_oS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1262335579024494593/H3WL0_oS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1040305570987864065/1589828042', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", This is my mom s reality She does in center treatment now but I ve signed up for the week training course so we can do i ,fridge,0.1,-0.1,Negative
2020-05-26,RT @guardian: Dutch PM Mark Rutte did not visit dying mother due to Covid-19 restrictions https://t.co/2THzjxxal8,"{'id': 19775979, 'id_str': '19775979', 'name': 'Alex B Cann', 'screen_name': 'alexbcann', 'location': 'Yorkshire and The Humber, Engl', 'url': 'https://www.canncommunications.co.uk/radio', 'description': '@traxfm Morning Man. On @compassfm @ridingsfm @greatyorksradio @seaside1053 @greatdriffradio too Miss the cinema. Husband to @sofiacann1. Love books. My views.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 9796, 'friends_count': 8015, 'listed_count': 133, 'favourites_count': 58716, 'statuses_count': 84384, 'created_at': 'Fri Jan 30 16:56:16 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F6FFD1', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1263363381068734464/pvwYs1cl_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1263363381068734464/pvwYs1cl_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/19775979/1579396151', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", Dutch PM Mark Rutte did not visit dying mother due to Covid restrictions ,"Yorkshire and The Humber, Engl",0.38,-0.12,Negative
2020-05-26,RT @HelenBranswell: So tired of reading articles that project #Covid19 vaccine could be ready in a few months or a year without the key pro…,"{'id': 27614557, 'id_str': '27614557', 'name': 'gitweeta', 'screen_name': 'gitweeta', 'location': 'Nairobi, Kenya', 'url': None, 'description': 'UI/UX. Infographics. Data science.\n\nArsenal. Data. SA Afro House. History. Pork. Next/Burton. Bikes. Travel. Long articles.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4581, 'friends_count': 652, 'listed_count': 47, 'favourites_count': 144, 'statuses_count': 63934, 'created_at': 'Mon Mar 30 10:26:05 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F5F0F5', 'profile_text_color': '0D090D', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1262646136424280064/Men-6m3h_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1262646136424280064/Men-6m3h_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/27614557/1588625604', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}", So tired of reading articles that project Covid vaccine could be ready in a few months or a year without the key pro ,"Nairobi, Kenya",0.57,-0.1,Negative
